fpr,tpr
0.0015751266949732914,0.007627639942587657
0.0016093685796466238,0.007627639942587657
0.0016093685796466238,0.00799671929464835
0.0016436104643199562,0.00799671929464835
0.0016436104643199562,0.008857904449456633
0.0016778523489932886,0.008857904449456633
0.0016778523489932886,0.009062948533934795
0.001712094233666621,0.009062948533934795
0.001712094233666621,0.00943202788599549
0.0017463361183399535,0.00943202788599549
0.0017463361183399535,0.009637071970473652
0.0017463361183399535,0.009719089604264918
0.0017463361183399535,0.009801107238056182
0.001780578003013286,0.009801107238056182
0.001780578003013286,0.01025220422390814
0.001780578003013286,0.010375230674595039
0.001780578003013286,0.010539265942177568
0.0018148198876866183,0.010539265942177568
0.0018148198876866183,0.01103137174492516
0.0018148198876866183,0.011113389378716424
0.0018148198876866183,0.011195407012507689
0.0018148198876866183,0.011277424646298955
0.0018148198876866183,0.01152347754767275
0.0018490617723599507,0.01152347754767275
0.0018490617723599507,0.011728521632150912
0.001883303657033283,0.011728521632150912
0.001883303657033283,0.012466680336272299
0.001883303657033283,0.012589706786959197
0.001883303657033283,0.013081812589706787
0.001883303657033283,0.013204839040393684
0.0019175455417066154,0.013204839040393684
0.0019175455417066154,0.013327865491080582
0.0019175455417066154,0.013409883124871848
0.0019175455417066154,0.013737953660036908
0.001951787426379948,0.013737953660036908
0.001951787426379948,0.013819971293828172
0.00198602931105328,0.013819971293828172
0.00198602931105328,0.013901988927619438
0.00198602931105328,0.014189050645888867
0.002020271195726613,0.014189050645888867
0.002020271195726613,0.014435103547262662
0.002020271195726613,0.014517121181053926
0.002020271195726613,0.01472216526553209
0.0020545130803999454,0.01472216526553209
0.0020545130803999454,0.014804182899323354
0.0020545130803999454,0.014927209350010252
0.0020545130803999454,0.014968218166905885
0.0020887549650732778,0.014968218166905885
0.0020887549650732778,0.017305720729956942
0.0020887549650732778,0.017387738363748205
0.0020887549650732778,0.017428747180643838
0.00212299684974661,0.017428747180643838
0.00212299684974661,0.017551773631330737
0.00212299684974661,0.017633791265122
0.00212299684974661,0.017674800082017633
0.00212299684974661,0.017797826532704532
0.00212299684974661,0.01812589706786959
0.0021572387344199425,0.01812589706786959
0.0021572387344199425,0.01824892351855649
0.002191480619093275,0.01824892351855649
0.002191480619093275,0.018987082222677875
0.0022257225037666073,0.018987082222677875
0.0022257225037666073,0.019315152757842936
0.0022599643884399397,0.019315152757842936
0.0022599643884399397,0.019930285011277426
0.002294206273113272,0.019930285011277426
0.002294206273113272,0.02050440844781628
0.0023284481577866044,0.02050440844781628
0.0023284481577866044,0.020545417264711912
0.002362690042459937,0.020545417264711912
0.002362690042459937,0.020586426081607545
0.0023969319271332696,0.020586426081607545
0.0023969319271332696,0.020791470166085707
0.002431173811806602,0.020791470166085707
0.002431173811806602,0.02095550543366824
0.0024654156964799344,0.02095550543366824
0.0024654156964799344,0.020996514250563873
0.0024996575811532667,0.020996514250563873
0.0024996575811532667,0.021201558335042035
0.002533899465826599,0.021201558335042035
0.002533899465826599,0.021652655320893992
0.002533899465826599,0.021734672954685258
0.002533899465826599,0.022964937461554234
0.002533899465826599,0.0230469550953455
0.002533899465826599,0.02321099036292803
0.0025681413504999315,0.02321099036292803
0.0025681413504999315,0.02341603444740619
0.002602383235173264,0.02341603444740619
0.002602383235173264,0.02353906089809309
0.0026366251198465963,0.02353906089809309
0.0026366251198465963,0.023621078531884356
0.0026708670045199286,0.023621078531884356
0.0026708670045199286,0.023949149067049414
0.002705108889193261,0.023949149067049414
0.002705108889193261,0.024072175517736313
0.0027393507738665934,0.024072175517736313
0.0027393507738665934,0.024851343038753332
0.0027735926585399262,0.024851343038753332
0.0027735926585399262,0.025712528193561617
0.0028078345432132586,0.025712528193561617
0.0028078345432132586,0.02591757227803978
0.002842076427886591,0.02591757227803978
0.002842076427886591,0.02612261636251794
0.0028763183125599234,0.02612261636251794
0.0028763183125599234,0.026286651630100473
0.0028763183125599234,0.026819766249743696
0.0029105601972332557,0.026819766249743696
0.0029105601972332557,0.027188845601804387
0.002944802081906588,0.027188845601804387
0.002944802081906588,0.027270863235595653
0.0029790439665799205,0.027270863235595653
0.0029790439665799205,0.02739388968628255
0.003013285851253253,0.02739388968628255
0.003013285851253253,0.027475907320073815
0.003013285851253253,0.027598933770760715
0.0030475277359265853,0.027598933770760715
0.0030475277359265853,0.028583145376255895
0.0030817696205999176,0.028583145376255895
0.0030817696205999176,0.02915726881279475
0.003150253389946583,0.02915726881279475
0.003150253389946583,0.029567356981751076
0.003184495274619915,0.029567356981751076
0.003184495274619915,0.029854418700020504
0.0032187371592932476,0.029854418700020504
0.0032187371592932476,0.030182489235185565
0.00325297904396658,0.030182489235185565
0.00325297904396658,0.031002665573098217
0.0032872209286399123,0.031002665573098217
0.0032872209286399123,0.031453762558950174
0.0033214628133132447,0.031453762558950174
0.0033214628133132447,0.032437974164445355
0.003355704697986577,0.032437974164445355
0.003355704697986577,0.03580069714988723
0.0033899465826599095,0.03580069714988723
0.0033899465826599095,0.03604675005126102
0.003424188467333242,0.03604675005126102
0.003424188467333242,0.03653885585400861
0.0034584303520065742,0.03653885585400861
0.0034584303520065742,0.03719499692433873
0.0035269141213532394,0.03719499692433873
0.0035269141213532394,0.03776912036087759
0.003561156006026572,0.03776912036087759
0.003561156006026572,0.037892146811564484
0.003595397890699904,0.037892146811564484
0.003595397890699904,0.038097190896042646
0.0036296397753732366,0.038097190896042646
0.0036296397753732366,0.038835349600164035
0.003663881660046569,0.038835349600164035
0.003663881660046569,0.03949149067049416
0.0036981235447199013,0.03949149067049416
0.0036981235447199013,0.03998359647324175
0.0037323654293932337,0.03998359647324175
0.0037323654293932337,0.040311667008406805
0.0037323654293932337,0.04039368464219807
0.0037323654293932337,0.04084478162805003
0.0038008491987398985,0.04084478162805003
0.0038008491987398985,0.0426901783883535
0.0038008491987398985,0.042772196022144764
0.0038008491987398985,0.04318228419110109
0.003835091083413231,0.04318228419110109
0.003835091083413231,0.043797416444535574
0.0038693329680865637,0.043797416444535574
0.0038693329680865637,0.04469961041623949
0.003903574852759896,0.04469961041623949
0.003903574852759896,0.0458478572893172
0.003937816737433228,0.0458478572893172
0.003937816737433228,0.04687307771170802
0.00397205862210656,0.04687307771170802
0.00397205862210656,0.04859544802132459
0.004006300506779893,0.04859544802132459
0.004006300506779893,0.04912856264096781
0.004040542391453226,0.04912856264096781
0.004040542391453226,0.05056387123231495
0.004074784276126558,0.05056387123231495
0.004074784276126558,0.05158909165470576
0.004109026160799891,0.05158909165470576
0.004109026160799891,0.05191716218987082
0.004143268045473223,0.05191716218987082
0.004143268045473223,0.053065409062948536
0.0041775099301465555,0.053065409062948536
0.0041775099301465555,0.05322944433053106
0.0042117518148198875,0.05322944433053106
0.0042117518148198875,0.053393479598113594
0.00424599369949322,0.053393479598113594
0.00424599369949322,0.05425466475292188
0.004280235584166552,0.05425466475292188
0.004280235584166552,0.05454172647119131
0.004314477468839885,0.05454172647119131
0.004314477468839885,0.05556694689358212
0.004348719353513217,0.05556694689358212
0.004348719353513217,0.055854008611851545
0.00438296123818655,0.055854008611851545
0.00438296123818655,0.05589501742874718
0.0044514450075332146,0.05589501742874718
0.0044514450075332146,0.05671519376665983
0.004485686892206547,0.05671519376665983
0.004485686892206547,0.05687922903424236
0.004519928776879879,0.05687922903424236
0.004519928776879879,0.057535370104572485
0.004554170661553212,0.057535370104572485
0.004554170661553212,0.05782243182284191
0.004588412546226544,0.05782243182284191
0.004588412546226544,0.0583145376255895
0.004622654430899877,0.0583145376255895
0.004622654430899877,0.05876563461144146
0.004656896315573209,0.05876563461144146
0.004656896315573209,0.059011687512815256
0.004691138200246542,0.059011687512815256
0.004691138200246542,0.059462784498667216
0.004725380084919874,0.059462784498667216
0.004725380084919874,0.059790855033832274
0.004759621969593206,0.059790855033832274
0.004759621969593206,0.05995489030141481
0.004793863854266539,0.05995489030141481
0.004793863854266539,0.060734057822431825
0.004793863854266539,0.06093910190690999
0.004793863854266539,0.06143120770965758
0.004828105738939871,0.06143120770965758
0.004828105738939871,0.06204633996309206
0.004862347623613204,0.06204633996309206
0.004862347623613204,0.0633586221037523
0.004896589508286536,0.0633586221037523
0.004896589508286536,0.06442485134303876
0.004896589508286536,0.06454787779372564
0.004896589508286536,0.06475292187820382
0.004930831392959869,0.06475292187820382
0.004930831392959869,0.06483493951199508
0.004965073277633201,0.06483493951199508
0.004965073277633201,0.06487594832889071
0.0049993151623065335,0.06487594832889071
0.0049993151623065335,0.06569612466680336
0.0050335570469798654,0.06569612466680336
0.0050335570469798654,0.06577814230059463
0.0050335570469798654,0.06598318638507279
0.0050335570469798654,0.06643428337092475
0.0050335570469798654,0.0673774861595243
0.005067798931653198,0.0673774861595243
0.005067798931653198,0.06741849497641993
0.00510204081632653,0.06741849497641993
0.00510204081632653,0.06815665368054132
0.005136282700999863,0.06815665368054132
0.005136282700999863,0.06930490055361903
0.005136282700999863,0.06938691818741029
0.005136282700999863,0.06975599753947098
0.005170524585673196,0.06975599753947098
0.005170524585673196,0.06996104162394914
0.005204766470346528,0.06996104162394914
0.005204766470346528,0.07012507689153168
0.005239008355019861,0.07012507689153168
0.005239008355019861,0.07086323559565307
0.0052732502396931925,0.07086323559565307
0.0052732502396931925,0.07106827968013123
0.005307492124366525,0.07106827968013123
0.005307492124366525,0.0722985441870002
0.005307492124366525,0.07246257945458273
0.005307492124366525,0.07311872052491286
0.005307492124366525,0.07320073815870412
0.005307492124366525,0.07332376460939102
0.005307492124366525,0.07340578224318228
0.005307492124366525,0.07397990567972114
0.005341734009039857,0.07397990567972114
0.005341734009039857,0.07500512610211195
0.00537597589371319,0.07500512610211195
0.00537597589371319,0.0763174082427722
0.005410217778386522,0.0763174082427722
0.005410217778386522,0.07689153167931105
0.005444459663059855,0.07689153167931105
0.005444459663059855,0.07779372565101497
0.005444459663059855,0.07787574328480623
0.005444459663059855,0.0782038138199713
0.005478701547733187,0.0782038138199713
0.005478701547733187,0.07865491080582325
0.00551294343240652,0.07865491080582325
0.00551294343240652,0.07902399015788394
0.0055471853170798524,0.07902399015788394
0.0055471853170798524,0.07931105187615338
0.005581427201753184,0.07931105187615338
0.005581427201753184,0.08037728111543982
0.005615669086426517,0.08037728111543982
0.005615669086426517,0.08086938691818742
0.005649910971099849,0.08086938691818742
0.005649910971099849,0.08304285421365594
0.005684152855773182,0.08304285421365594
0.005684152855773182,0.08316588066434283
0.005718394740446514,0.08316588066434283
0.005718394740446514,0.08357596883329915
0.005718394740446514,0.08365798646709043
0.005718394740446514,0.08472421570637687
0.005855362279139843,0.08472421570637687
0.005855362279139843,0.08521632150912446
0.005889604163813176,0.08521632150912446
0.005889604163813176,0.08542136559360262
0.005923846048486509,0.08542136559360262
0.005923846048486509,0.08738978880459299
0.005958087933159841,0.08738978880459299
0.005958087933159841,0.08862005331146196
0.005992329817833174,0.08862005331146196
0.005992329817833174,0.08882509739594013
0.006026571702506506,0.08882509739594013
0.006026571702506506,0.08919417674800081
0.006060813587179839,0.08919417674800081
0.006060813587179839,0.08935821201558335
0.0060950554718531705,0.08935821201558335
0.0060950554718531705,0.08980930900143531
0.006129297356526503,0.08980930900143531
0.006129297356526503,0.09038343243797417
0.006163539241199835,0.09038343243797417
0.006163539241199835,0.09058847652245233
0.006197781125873168,0.09058847652245233
0.006197781125873168,0.09116259995899119
0.006266264895219833,0.09116259995899119
0.006266264895219833,0.09140865286036498
0.006300506779893166,0.09140865286036498
0.006300506779893166,0.09214681156448637
0.006334748664566498,0.09214681156448637
0.006334748664566498,0.092187820381382
0.00636899054923983,0.092187820381382
0.00636899054923983,0.09226983801517326
0.006403232433913162,0.09226983801517326
0.006403232433913162,0.09235185564896453
0.006437474318586495,0.09235185564896453
0.006437474318586495,0.09243387328275579
0.006437474318586495,0.09247488209965142
0.006471716203259827,0.09247488209965142
0.006471716203259827,0.09300799671929465
0.00650595808793316,0.09300799671929465
0.00650595808793316,0.09309001435308592
0.006540199972606492,0.09309001435308592
0.006540199972606492,0.09415624359237236
0.006574441857279825,0.09415624359237236
0.006574441857279825,0.09448431412753742
0.0066086837419531575,0.09448431412753742
0.0066086837419531575,0.09464834939511996
0.0066429256266264895,0.09464834939511996
0.0066429256266264895,0.09485339347959812
0.0066429256266264895,0.09501742874718064
0.006677167511299822,0.09501742874718064
0.006677167511299822,0.09505843756407628
0.006677167511299822,0.09538650809924133
0.006711409395973154,0.09538650809924133
0.006711409395973154,0.09550953454992823
0.006745651280646487,0.09550953454992823
0.006745651280646487,0.09641172852163216
0.006745651280646487,0.09649374615542342
0.006779893165319819,0.09649374615542342
0.006779893165319819,0.09653475497231905
0.006814135049993152,0.09653475497231905
0.006814135049993152,0.09702686077506664
0.006848376934666484,0.09702686077506664
0.006848376934666484,0.09727291367644043
0.006848376934666484,0.09768300184539676
0.0068826188193398165,0.09768300184539676
0.0068826188193398165,0.09772401066229239
0.0068826188193398165,0.09780602829608366
0.0068826188193398165,0.09784703711297929
0.0069168607040131485,0.09784703711297929
0.0069168607040131485,0.09792905474677055
0.006951102588686481,0.09792905474677055
0.006951102588686481,0.09833914291572689
0.006985344473359814,0.09833914291572689
0.006985344473359814,0.09879023990157884
0.007019586358033146,0.09879023990157884
0.007019586358033146,0.09907730161984826
0.007053828242706479,0.09907730161984826
0.007053828242706479,0.09952839860570023
0.007088070127379811,0.09952839860570023
0.007088070127379811,0.09969243387328276
0.007122312012053144,0.09969243387328276
0.007122312012053144,0.09977445150707402
0.007156553896726476,0.09977445150707402
0.007156553896726476,0.10038958376050851
0.007190795781399808,0.10038958376050851
0.007190795781399808,0.10055361902809104
0.00722503766607314,0.10055361902809104
0.00722503766607314,0.1007586631125692
0.007259279550746473,0.1007586631125692
0.007259279550746473,0.10084068074636046
0.007293521435419805,0.10084068074636046
0.007293521435419805,0.10092269838015173
0.007327763320093138,0.10092269838015173
0.007327763320093138,0.10096370719704736
0.007362005204766471,0.10096370719704736
0.007362005204766471,0.10166085708427312
0.007396247089439803,0.10166085708427312
0.007396247089439803,0.10174287471806438
0.0074304889741131355,0.10174287471806438
0.0074304889741131355,0.10190690998564692
0.0074647308587864674,0.10190690998564692
0.0074647308587864674,0.10207094525322945
0.0074989727434598,0.10207094525322945
0.0074989727434598,0.1021529628870207
0.007533214628133132,0.1021529628870207
0.007533214628133132,0.103014148041829
0.007567456512806465,0.103014148041829
0.007567456512806465,0.10494156243592373
0.007601698397479797,0.10494156243592373
0.007601698397479797,0.10559770350625385
0.007601698397479797,0.1056797211400451
0.00763594028215313,0.1056797211400451
0.00763594028215313,0.1061718269427927
0.007670182166826462,0.1061718269427927
0.007670182166826462,0.10621283575968833
0.0077044240514997945,0.10621283575968833
0.0077044240514997945,0.1064178798441665
0.007738665936173127,0.1064178798441665
0.007738665936173127,0.10703301209760098
0.007772907820846459,0.10703301209760098
0.007772907820846459,0.10949354111133894
0.007807149705519792,0.10949354111133894
0.007807149705519792,0.11002665573098216
0.007875633474866457,0.11002665573098216
0.007875633474866457,0.11035472626614722
0.007909875359539789,0.11035472626614722
0.007909875359539789,0.11043674389993849
0.00794411724421312,0.11043674389993849
0.00794411724421312,0.11055977035062538
0.007978359128886454,0.11055977035062538
0.007978359128886454,0.11129792905474677
0.008012601013559786,0.11129792905474677
0.008012601013559786,0.11137994668853804
0.008046842898233118,0.11137994668853804
0.008046842898233118,0.1119540701250769
0.008081084782906452,0.1119540701250769
0.008081084782906452,0.11236415829403322
0.008115326667579784,0.11236415829403322
0.008115326667579784,0.11240516711092885
0.008149568552253116,0.11240516711092885
0.008149568552253116,0.11248718474472011
0.008183810436926448,0.11248718474472011
0.008183810436926448,0.11314332581505024
0.008218052321599782,0.11314332581505024
0.008218052321599782,0.11326635226573713
0.008252294206273113,0.11326635226573713
0.008252294206273113,0.11363543161779782
0.008286536090946445,0.11363543161779782
0.008286536090946445,0.11367644043469347
0.008320777975619777,0.11367644043469347
0.008320777975619777,0.11392249333606726
0.008355019860293111,0.11392249333606726
0.008355019860293111,0.11429157268812795
0.008389261744966443,0.11429157268812795
0.008389261744966443,0.11433258150502358
0.008423503629639775,0.11433258150502358
0.008423503629639775,0.11441459913881484
0.008457745514313109,0.11441459913881484
0.008457745514313109,0.1152347754767275
0.00849198739898644,0.1152347754767275
0.00849198739898644,0.11539881074431002
0.008526229283659773,0.11539881074431002
0.008526229283659773,0.11654705761738773
0.008594713053006438,0.11654705761738773
0.008594713053006438,0.11658806643428338
0.00862895493767977,0.11658806643428338
0.00862895493767977,0.11671109288497027
0.008697438707026434,0.11671109288497027
0.008697438707026434,0.1167521017018659
0.008731680591699768,0.1167521017018659
0.008731680591699768,0.11720319868771786
0.008800164361046432,0.11720319868771786
0.008800164361046432,0.11831043674389993
0.008868648130393097,0.11831043674389993
0.008868648130393097,0.11880254254664753
0.008902890015066429,0.11880254254664753
0.008902890015066429,0.11884355136354316
0.008937131899739761,0.11884355136354316
0.008937131899739761,0.11888456018043879
0.008971373784413095,0.11888456018043879
0.008971373784413095,0.12011482468730778
0.009005615669086427,0.12011482468730778
0.009005615669086427,0.12093500102522042
0.009039857553759759,0.12093500102522042
0.009039857553759759,0.12118105392659421
0.009108341323106424,0.12118105392659421
0.009108341323106424,0.12232930079967193
0.009142583207779756,0.12232930079967193
0.009142583207779756,0.12269838015173262
0.009176825092453088,0.12269838015173262
0.009176825092453088,0.12278039778552388
0.009245308861799754,0.12278039778552388
0.009245308861799754,0.12298544187000204
0.009245308861799754,0.12314947713758458
0.009245308861799754,0.12360057412343654
0.009279550746473086,0.12360057412343654
0.009279550746473086,0.12388763584170596
0.009313792631146418,0.12388763584170596
0.009313792631146418,0.12401066229239287
0.009348034515819751,0.12401066229239287
0.009348034515819751,0.12437974164445356
0.009382276400493083,0.12437974164445356
0.009382276400493083,0.12470781217961861
0.009416518285166415,0.12470781217961861
0.009416518285166415,0.1251999179823662
0.009450760169839747,0.1251999179823662
0.009450760169839747,0.1253229444330531
0.009485002054513081,0.1253229444330531
0.009485002054513081,0.1255689973344269
0.009519243939186413,0.1255689973344269
0.009519243939186413,0.12585605905269634
0.009519243939186413,0.1259380766864876
0.009519243939186413,0.12622513840475702
0.009553485823859745,0.12622513840475702
0.009553485823859745,0.12634816485544392
0.009587727708533078,0.12634816485544392
0.009587727708533078,0.12688127947508715
0.009656211477879742,0.12688127947508715
0.009656211477879742,0.12704531474266967
0.009656211477879742,0.12712733237646093
0.009656211477879742,0.12761943817920854
0.009690453362553074,0.12761943817920854
0.009690453362553074,0.1277014558129998
0.009724695247226408,0.1277014558129998
0.009724695247226408,0.12774246462989544
0.00975893713189974,0.12774246462989544
0.00975893713189974,0.12798851753126922
0.00975893713189974,0.12811154398195612
0.00975893713189974,0.1287266762353906
0.009793179016573072,0.1287266762353906
0.009793179016573072,0.1288497026860775
0.009827420901246404,0.1288497026860775
0.009827420901246404,0.12925979085503383
0.009861662785919737,0.12925979085503383
0.009861662785919737,0.129464834939512
0.00989590467059307,0.129464834939512
0.00989590467059307,0.12979290547467706
0.009964388439939735,0.12979290547467706
0.009964388439939735,0.12999794955915522
0.009998630324613067,0.12999794955915522
0.009998630324613067,0.13044904654500716
0.010032872209286399,0.13044904654500716
0.010032872209286399,0.13057207299569407
0.010067114093959731,0.13057207299569407
0.010067114093959731,0.1307361082632766
0.010101355978633065,0.1307361082632766
0.010101355978633065,0.13077711708017223
0.010135597863306397,0.13077711708017223
0.010135597863306397,0.13090014353085913
0.010169839747979728,0.13090014353085913
0.010169839747979728,0.13094115234775477
0.01020408163265306,0.13094115234775477
0.01020408163265306,0.13114619643223294
0.010238323517326394,0.13114619643223294
0.010238323517326394,0.1312282140660242
0.010272565401999726,0.1312282140660242
0.010272565401999726,0.13167931105187616
0.010306807286673058,0.13167931105187616
0.010306807286673058,0.13176132868566742
0.010341049171346392,0.13176132868566742
0.010341049171346392,0.13196637277014558
0.010375291056019724,0.13196637277014558
0.010375291056019724,0.1321304080377281
0.010409532940693056,0.1321304080377281
0.010409532940693056,0.13233545212220627
0.010409532940693056,0.13241746975599755
0.010409532940693056,0.1324994873897888
0.010443774825366388,0.1324994873897888
0.010443774825366388,0.1329915931925364
0.010478016710039721,0.1329915931925364
0.010478016710039721,0.1331146196432233
0.010512258594713053,0.1331146196432233
0.010512258594713053,0.13405782243182285
0.010546500479386385,0.13405782243182285
0.010546500479386385,0.134262866516301
0.010580742364059717,0.134262866516301
0.010580742364059717,0.13446791060077917
0.01061498424873305,0.13446791060077917
0.01061498424873305,0.1348779987697355
0.010649226133406383,0.1348779987697355
0.010649226133406383,0.1351240516711093
0.010683468018079715,0.1351240516711093
0.010683468018079715,0.13561615747385689
0.010683468018079715,0.13569817510764814
0.010683468018079715,0.13582120155833505
0.010717709902753048,0.13582120155833505
0.010717709902753048,0.1361492720935001
0.01075195178742638,0.1361492720935001
0.01075195178742638,0.136272298544187
0.01075195178742638,0.1363953249948739
0.01075195178742638,0.13647734262866515
0.010786193672099712,0.13647734262866515
0.010786193672099712,0.1365183514455608
0.010820435556773044,0.1365183514455608
0.010820435556773044,0.13684642198072586
0.010854677441446378,0.13684642198072586
0.010854677441446378,0.13705146606520402
0.010854677441446378,0.13713348369899528
0.010854677441446378,0.13717449251589092
0.01088891932611971,0.13717449251589092
0.01088891932611971,0.1377896247693254
0.010957403095466374,0.1377896247693254
0.010957403095466374,0.13795366003690793
0.010991644980139707,0.13795366003690793
0.010991644980139707,0.13803567767069921
0.01102588686481304,0.13803567767069921
0.01102588686481304,0.13807668648759483
0.011060128749486371,0.13807668648759483
0.011060128749486371,0.13819971293828173
0.011094370634159705,0.13819971293828173
0.011094370634159705,0.13877383637482057
0.011128612518833037,0.13877383637482057
0.011128612518833037,0.13906089809309002
0.011162854403506369,0.13906089809309002
0.011162854403506369,0.13926594217756819
0.0111970962881797,0.13926594217756819
0.0111970962881797,0.1393069509944638
0.011231338172853034,0.1393069509944638
0.011231338172853034,0.13938896862825506
0.011265580057526366,0.13938896862825506
0.011265580057526366,0.13947098626204635
0.011299821942199698,0.13947098626204635
0.011299821942199698,0.13975804798031577
0.01133406382687303,0.13975804798031577
0.01133406382687303,0.14053721550133277
0.011368305711546364,0.14053721550133277
0.011368305711546364,0.14066024195201968
0.011402547596219696,0.14066024195201968
0.011402547596219696,0.14070125076891532
0.011436789480893028,0.14070125076891532
0.011436789480893028,0.14098831248718474
0.011436789480893028,0.14111133893787164
0.011471031365566361,0.14111133893787164
0.011471031365566361,0.14148041828993232
0.011505273250239693,0.14148041828993232
0.011505273250239693,0.1418084888250974
0.011539515134913025,0.1418084888250974
0.011539515134913025,0.14234160344474062
0.011573757019586357,0.14234160344474062
0.011573757019586357,0.1428337092474882
0.011607998904259691,0.1428337092474882
0.011607998904259691,0.1432027885995489
0.011642240788933023,0.1432027885995489
0.011642240788933023,0.14377691203608775
0.011710724558279687,0.14377691203608775
0.011710724558279687,0.1440639737543572
0.01174496644295302,0.1440639737543572
0.01174496644295302,0.14422800902193972
0.011779208327626352,0.14422800902193972
0.011779208327626352,0.14488415009226985
0.011813450212299684,0.14488415009226985
0.011813450212299684,0.145089194176748
0.011847692096973018,0.145089194176748
0.011847692096973018,0.14513020299364363
0.01188193398164635,0.14513020299364363
0.01188193398164635,0.14521222062743488
0.011916175866319682,0.14521222062743488
0.011916175866319682,0.14554029116259995
0.011950417750993014,0.14554029116259995
0.011950417750993014,0.14590937051466066
0.011984659635666348,0.14590937051466066
0.011984659635666348,0.14599138814845192
0.01201890152033968,0.14599138814845192
0.01201890152033968,0.14603239696534756
0.01201890152033968,0.14631945868361698
0.012087385289686345,0.14631945868361698
0.012087385289686345,0.14668853803567766
0.012121627174359677,0.14668853803567766
0.012121627174359677,0.1467295468525733
0.012155869059033009,0.1467295468525733
0.012155869059033009,0.14718064383842527
0.012190110943706341,0.14718064383842527
0.012190110943706341,0.1475907320073816
0.012224352828379675,0.1475907320073816
0.012224352828379675,0.14775476727496412
0.012258594713053007,0.14775476727496412
0.012258594713053007,0.14783678490875538
0.01232707848239967,0.14783678490875538
0.01232707848239967,0.14787779372565102
0.012361320367073004,0.14787779372565102
0.012361320367073004,0.14791880254254663
0.012395562251746336,0.14791880254254663
0.012395562251746336,0.14841090834529425
0.012464046021093002,0.14841090834529425
0.012464046021093002,0.14845191716218986
0.012464046021093002,0.14853393479598115
0.012464046021093002,0.1486159524297724
0.012498287905766334,0.1486159524297724
0.012498287905766334,0.1493541111338938
0.012532529790439666,0.1493541111338938
0.012532529790439666,0.14951814640147632
0.012601013559786331,0.14951814640147632
0.012601013559786331,0.14980520811974574
0.012635255444459663,0.14980520811974574
0.012635255444459663,0.15033832273938896
0.012635255444459663,0.15042034037318022
0.012635255444459663,0.15054336682386713
0.012669497329132995,0.15054336682386713
0.012669497329132995,0.15070740209144967
